AC_REG,Year,Quarter,Month,Day,ENTRY_DATE,Year,Quarter,Month,Day,FLT_NO,Year,Quarter,Month,Day,IN_HRS,IN_MNT,LNDGS,Year,Quarter,Month,Day,OFF_HRS,OFF_MNT,Year,Quarter,Month,Day,ON_HRS,ON_MNT,OPS_CODE,OPS_DATE,Year,Quarter,Month,Day,OUT_HRS,OUT_MNT,STN_FROM,STN_TO,TYPE_CODE,USER_ID
BDS,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,392,1899,Qtr 4,December,31,12,25,1,1899,Qtr 4,December,31,10,56,1899,Qtr 4,December,31,12,20,REV,20020101,1899,Qtr 4,December,31,10,45,KHI,SKZ,D,DL04
BDS,1899,Qtr 4,December,31,20020101,1899,Qtr 4,December,31,393,1899,Qtr 4,December,31,14,15,1,1899,Qtr 4,December,31,12,55,1899,Qtr 4,December,31,14,10,REV,20020101,1899,Qtr 4,December,31,12,45,SKZ,KHI,D,DL04
BDS,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,509,1899,Qtr 4,December,31,10,19,1,1899,Qtr 4,December,31,9,0,1899,Qtr 4,December,31,10,15,REV,20020104,1899,Qtr 4,December,31,8,49,KHI,PJG,D,DL01
BDS,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,509,1899,Qtr 4,December,31,11,40,1,1899,Qtr 4,December,31,10,43,1899,Qtr 4,December,31,11,34,REV,20020104,1899,Qtr 4,December,31,10,35,PJG,GWD,D,DL01
BDS,1899,Qtr 4,December,31,20020104,1899,Qtr 4,December,31,510,1899,Qtr 4,December,31,13,40,1,1899,Qtr 4,December,31,12,8,1899,Qtr 4,December,31,13,35,REV,20020104,1899,Qtr 4,December,31,12,0,GWD,KHI,D,DL01
BDS,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,544,1899,Qtr 4,December,31,11,50,1,1899,Qtr 4,December,31,10,44,1899,Qtr 4,December,31,11,47,REV,20020110,1899,Qtr 4,December,31,10,30,KHI,SKZ,D,DL04
BDS,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,544,1899,Qtr 4,December,31,12,14,1,1899,Qtr 4,December,31,11,5,1899,Qtr 4,December,31,12,10,REV,20020103,1899,Qtr 4,December,31,10,49,KHI,SKZ,D,DL49
BDS,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,545,1899,Qtr 4,December,31,13,40,1,1899,Qtr 4,December,31,12,29,1899,Qtr 4,December,31,13,35,REV,20020110,1899,Qtr 4,December,31,12,20,SKZ,KHI,D,DL04
BDS,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,545,1899,Qtr 4,December,31,13,50,1,1899,Qtr 4,December,31,12,49,1899,Qtr 4,December,31,13,45,REV,20020103,1899,Qtr 4,December,31,12,39,SKZ,KHI,D,DL49
BDS,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,551,1899,Qtr 4,December,31,8,4,1,1899,Qtr 4,December,31,6,15,1899,Qtr 4,December,31,8,0,REV,20020108,1899,Qtr 4,December,31,6,0,KHI,GWD,D,DL04
BDS,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,551,1899,Qtr 4,December,31,8,20,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,TXI,20020108,1899,Qtr 4,December,31,8,15,GWD,GWD,,DL04
BDS,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,551D,1899,Qtr 4,December,31,9,15,1,1899,Qtr 4,December,31,8,48,1899,Qtr 4,December,31,9,10,REV,20020109,1899,Qtr 4,December,31,8,40,GWD,PSI,D,DL04
BDS,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,552D,1899,Qtr 4,December,31,11,25,1,1899,Qtr 4,December,31,10,8,1899,Qtr 4,December,31,11,20,REV,20020109,1899,Qtr 4,December,31,10,0,PSI,KHI,D,DL04
BDS,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,557,1899,Qtr 4,December,31,5,45,1,1899,Qtr 4,December,31,4,0,1899,Qtr 4,December,31,5,40,REV,20020105,1899,Qtr 4,December,31,3,55,KHI,GWD,D,DL02
BDS,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,558,1899,Qtr 4,December,31,13,40,1,1899,Qtr 4,December,31,12,5,1899,Qtr 4,December,31,13,35,REV,20020105,1899,Qtr 4,December,31,12,0,TUK,KHI,D,DL02
BDS,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,588,1899,Qtr 4,December,31,5,10,1,1899,Qtr 4,December,31,3,7,1899,Qtr 4,December,31,5,6,REV,20020110,1899,Qtr 4,December,31,2,55,KHI,BHV,D,DL04
BDS,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,589,1899,Qtr 4,December,31,7,5,1,1899,Qtr 4,December,31,5,40,1899,Qtr 4,December,31,7,1,REV,20020110,1899,Qtr 4,December,31,5,30,BHV,SKZ,D,DL04
BDS,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,589,1899,Qtr 4,December,31,8,55,1,1899,Qtr 4,December,31,7,41,1899,Qtr 4,December,31,8,51,REV,20020110,1899,Qtr 4,December,31,7,30,SKZ,KHI,D,DL04
BDS,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,598,1899,Qtr 4,December,31,11,30,1,1899,Qtr 4,December,31,10,55,1899,Qtr 4,December,31,11,26,REV,20020105,1899,Qtr 4,December,31,10,50,GWD,TUK,D,DL02
BDS,1899,Qtr 4,December,31,40040218,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,40040213,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL04
BDS,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020102,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL49
BDZ,1899,Qtr 4,December,31,20020111,1899,Qtr 4,December,31,308,1899,Qtr 4,December,31,13,10,1,1899,Qtr 4,December,31,11,21,1899,Qtr 4,December,31,13,4,REV,20020109,1899,Qtr 4,December,31,11,10,KHI,ISB,D,DL48
BDZ,1899,Qtr 4,December,31,20020111,1899,Qtr 4,December,31,309,1899,Qtr 4,December,31,16,9,1,1899,Qtr 4,December,31,14,19,1899,Qtr 4,December,31,16,3,REV,20020109,1899,Qtr 4,December,31,14,9,ISB,KHI,D,DL48
BDZ,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020110,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL04
BDZ,1899,Qtr 4,December,31,160160888,1899,Qtr 4,December,31,OOSD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,160160836,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL48
BEB,1899,Qtr 4,December,30,20020113,1899,Qtr 4,December,30,226,1899,Qtr 4,December,31,0,22,1,1899,Qtr 4,December,31,23,37,1899,Qtr 4,December,31,0,15,REV,20020109,1899,Qtr 4,December,31,23,28,MCT,AUH,I,DL18
BEB,1899,Qtr 4,December,30,20020103,1899,Qtr 4,December,30,752,1899,Qtr 4,December,31,1,20,1,1899,Qtr 4,December,31,18,27,1899,Qtr 4,December,31,1,14,REV,20020102,1899,Qtr 4,December,31,18,13,CPH,KHI,I,DL18
BEB,1899,Qtr 4,December,30,20020105,1899,Qtr 4,December,30,892,1899,Qtr 4,December,31,0,38,1,1899,Qtr 4,December,31,22,58,1899,Qtr 4,December,31,0,32,REV,20020103,1899,Qtr 4,December,31,22,48,KHI,ISB,D,DL18
BEB,1899,Qtr 4,December,30,20020105,1899,Qtr 4,December,31,893,1899,Qtr 4,December,31,1,45,1,1899,Qtr 4,December,31,0,2,1899,Qtr 4,December,31,1,39,REV,20020104,1899,Qtr 4,December,31,23,50,ISB,KHI,D,DL18
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,213,1899,Qtr 4,December,31,20,0,1,1899,Qtr 4,December,31,17,47,1899,Qtr 4,December,31,19,50,REV,20020106,1899,Qtr 4,December,31,17,34,KHI,DXB,I,DL49
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,214,1899,Qtr 4,December,31,22,58,1,1899,Qtr 4,December,31,21,18,1899,Qtr 4,December,31,22,53,REV,20020106,1899,Qtr 4,December,31,21,6,DXB,KHI,I,DL49
BEB,1899,Qtr 4,December,31,20120101,1899,Qtr 4,December,31,223,1899,Qtr 4,December,31,23,58,1,1899,Qtr 4,December,31,21,27,1899,Qtr 4,December,31,23,53,REV,20011231,1899,Qtr 4,December,31,21,18,PEW,MCT,I,K173
BEB,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,225,1899,Qtr 4,December,31,22,37,1,1899,Qtr 4,December,31,21,6,1899,Qtr 4,December,31,22,32,REV,20020109,1899,Qtr 4,December,31,20,56,KHI,MCT,I,DL18
BEB,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,238,1899,Qtr 4,December,31,3,18,1,1899,Qtr 4,December,31,1,37,1899,Qtr 4,December,31,3,10,REV,20020110,1899,Qtr 4,December,31,1,26,AUH,KHI,I,DL18
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,302,1899,Qtr 4,December,31,4,48,1,1899,Qtr 4,December,31,3,20,1899,Qtr 4,December,31,4,41,REV,20020109,1899,Qtr 4,December,31,3,2,KHI,LHE,D,DL04
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,304,1899,Qtr 4,December,31,10,48,1,1899,Qtr 4,December,31,9,19,1899,Qtr 4,December,31,10,37,REV,20020105,1899,Qtr 4,December,31,9,3,KHI,LHE,D,DL49
BEB,1899,Qtr 4,December,31,20020212,1899,Qtr 4,December,31,304,1899,Qtr 4,December,31,10,40,1,1899,Qtr 4,December,31,9,10,1899,Qtr 4,December,31,10,35,REV,20020110,1899,Qtr 4,December,31,8,58,KHI,LHE,D,PM02
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,305,1899,Qtr 4,December,31,13,52,1,1899,Qtr 4,December,31,12,22,1899,Qtr 4,December,31,13,44,REV,20020105,1899,Qtr 4,December,31,12,4,LHE,KHI,D,DL49
BEB,1899,Qtr 4,December,31,20020212,1899,Qtr 4,December,31,305,1899,Qtr 4,December,31,13,45,1,1899,Qtr 4,December,31,12,17,1899,Qtr 4,December,31,13,39,REV,20020110,1899,Qtr 4,December,31,12,0,LHE,KHI,D,PM02
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,3052,1899,Qtr 4,December,31,12,0,1,1899,Qtr 4,December,31,10,29,1899,Qtr 4,December,31,11,55,REV,20020103,1899,Qtr 4,December,31,10,15,LHE,KHI,D,DL18
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,306,1899,Qtr 4,December,31,16,44,1,1899,Qtr 4,December,31,15,17,1899,Qtr 4,December,31,16,37,REV,20020105,1899,Qtr 4,December,31,15,4,KHI,LHE,D,DL49
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,307,1899,Qtr 4,December,31,19,41,1,1899,Qtr 4,December,31,18,13,1899,Qtr 4,December,31,19,37,REV,20020105,1899,Qtr 4,December,31,18,1,LHE,KHI,D,DL49
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,3082,1899,Qtr 4,December,31,15,42,1,1899,Qtr 4,December,31,14,2,1899,Qtr 4,December,31,15,35,REV,20020103,1899,Qtr 4,December,31,13,49,KHI,ISB,D,DL18
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,309,1899,Qtr 4,December,31,18,38,1,1899,Qtr 4,December,31,16,55,1899,Qtr 4,December,31,18,32,REV,20020103,1899,Qtr 4,December,31,16,43,ISB,KHI,D,DL18
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,313,1899,Qtr 4,December,31,10,48,1,1899,Qtr 4,December,31,9,12,1899,Qtr 4,December,31,10,43,REV,20020109,1899,Qtr 4,December,31,9,0,LHE,KHI,D,DL04
BEB,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,316,1899,Qtr 4,December,31,18,45,1,1899,Qtr 4,December,31,17,20,1899,Qtr 4,December,31,18,38,REV,20020110,1899,Qtr 4,December,31,17,10,KHI,LHE,D,DL18
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,340,1899,Qtr 4,December,31,8,29,1,1899,Qtr 4,December,31,7,8,1899,Qtr 4,December,31,8,23,REV,20020106,1899,Qtr 4,December,31,6,55,KHI,LYP,D,DL49
BEB,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,341,1899,Qtr 4,December,31,11,12,1,1899,Qtr 4,December,31,9,44,1899,Qtr 4,December,31,11,7,REV,20020106,1899,Qtr 4,December,31,9,37,LYP,KHI,D,DL49
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,707,1899,Qtr 4,December,31,12,20,1,1899,Qtr 4,December,31,10,20,1899,Qtr 4,December,31,12,14,REV,20020108,1899,Qtr 4,December,31,9,55,ATH,TIP,I,DL04
BEB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,707,1899,Qtr 4,December,31,12,2,1,1899,Qtr 4,December,31,10,2,1899,Qtr 4,December,31,11,58,REV,20020101,1899,Qtr 4,December,31,9,39,ATH,TIP,I,DL48
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,707,1899,Qtr 4,December,31,8,30,1,1899,Qtr 4,December,31,1,49,1899,Qtr 4,December,31,8,10,REV,20020108,1899,Qtr 4,December,31,1,35,KHI,ATH,I,DL04
BEB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,707,1899,Qtr 4,December,31,8,5,1,1899,Qtr 4,December,31,1,41,1899,Qtr 4,December,31,7,55,REV,20020101,1899,Qtr 4,December,31,1,29,KHI,ATH,I,DL48
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,708,1899,Qtr 4,December,31,20,20,1,1899,Qtr 4,December,31,13,35,1899,Qtr 4,December,31,20,14,REV,20020108,1899,Qtr 4,December,31,13,20,TIP,KHI,I,DL04
BEB,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,708,1899,Qtr 4,December,31,20,20,1,1899,Qtr 4,December,31,13,20,1899,Qtr 4,December,31,20,12,REV,20020101,1899,Qtr 4,December,31,13,14,TIP,KHI,I,DL48
BEB,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,715,1899,Qtr 4,December,31,21,42,1,1899,Qtr 4,December,31,20,3,1899,Qtr 4,December,31,21,34,REV,20020110,1899,Qtr 4,December,31,19,49,LHE,KHI,D,DL18
BEB,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,751,1899,Qtr 4,December,31,14,25,1,1899,Qtr 4,December,31,6,15,1899,Qtr 4,December,31,14,16,REV,20020102,1899,Qtr 4,December,31,5,56,KHI,OSL,I,DL18
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,752,1899,Qtr 4,December,31,8,52,1,1899,Qtr 4,December,31,7,25,1899,Qtr 4,December,31,8,46,REV,20020103,1899,Qtr 4,December,31,7,15,KHI,LHE,D,DL18
BEB,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,752,1899,Qtr 4,December,31,17,6,1,1899,Qtr 4,December,31,16,8,1899,Qtr 4,December,31,16,58,REV,20020102,1899,Qtr 4,December,31,15,55,OSL,CPH,?,DL18
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,892,1899,Qtr 4,December,31,13,31,1,1899,Qtr 4,December,31,11,23,1899,Qtr 4,December,31,13,25,REV,20020104,1899,Qtr 4,December,31,10,58,BKK,HKG,I,DL18
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,892,1899,Qtr 4,December,31,10,1,1,1899,Qtr 4,December,31,2,6,1899,Qtr 4,December,31,9,54,REV,20020104,1899,Qtr 4,December,31,1,56,ISB,BKK,I,DL18
BEB,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,893,1899,Qtr 4,December,31,22,30,1,1899,Qtr 4,December,31,15,3,1899,Qtr 4,December,31,22,25,REV,20020104,1899,Qtr 4,December,31,14,41,HKG,ISB,I,DL18
BEB,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020107,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL04
BEC,1899,Qtr 4,December,30,20020102,1899,Qtr 4,December,30,770,1899,Qtr 4,December,31,0,38,1,1899,Qtr 4,December,31,22,47,1899,Qtr 4,December,31,0,32,REV,20020101,1899,Qtr 4,December,31,22,33,FCO,CDG,I,DL45
BEC,1899,Qtr 4,December,30,20020109,1899,Qtr 4,December,31,870,1899,Qtr 4,December,31,0,4,1,1899,Qtr 4,December,31,21,54,1899,Qtr 4,December,31,23,59,REV,20020107,1899,Qtr 4,December,31,21,44,BKK,SIN,I,DL82
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,213,1899,Qtr 4,December,31,20,5,1,1899,Qtr 4,December,31,17,56,1899,Qtr 4,December,31,19,55,REV,20020109,1899,Qtr 4,December,31,17,45,KHI,DXB,I,DL48
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,214,1899,Qtr 4,December,31,23,9,1,1899,Qtr 4,December,31,21,33,1899,Qtr 4,December,31,23,3,REV,20020109,1899,Qtr 4,December,31,21,19,DXB,KHI,I,DL48
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,300,1899,Qtr 4,December,31,3,59,1,1899,Qtr 4,December,31,2,16,1899,Qtr 4,December,31,3,53,REV,20020104,1899,Qtr 4,December,31,2,1,KHI,ISB,D,DL18
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,301,1899,Qtr 4,December,31,7,5,1,1899,Qtr 4,December,31,5,17,1899,Qtr 4,December,31,6,58,REV,20020104,1899,Qtr 4,December,31,5,7,ISB,KHI,D,DL18
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,304,1899,Qtr 4,December,31,10,35,1,1899,Qtr 4,December,31,9,10,1899,Qtr 4,December,31,10,29,REV,20020109,1899,Qtr 4,December,31,8,57,KHI,LHE,D,DL48
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,305,1899,Qtr 4,December,31,13,43,1,1899,Qtr 4,December,31,12,8,1899,Qtr 4,December,31,13,38,REV,20020109,1899,Qtr 4,December,31,11,56,LHE,KHI,D,DL48
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,387,1899,Qtr 4,December,31,11,27,1,1899,Qtr 4,December,31,10,46,1899,Qtr 4,December,31,11,22,REV,20020107,1899,Qtr 4,December,31,10,38,ISB,LHE,D,DL82
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,751,1899,Qtr 4,December,31,23,8,1,1899,Qtr 4,December,31,21,39,1899,Qtr 4,December,31,23,3,REV,20020108,1899,Qtr 4,December,31,21,25,LHE,KHI,D,DL82
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,763,1899,Qtr 4,December,31,22,22,1,1899,Qtr 4,December,31,21,35,1899,Qtr 4,December,31,22,15,REV,20020104,1899,Qtr 4,December,31,21,22,AMS,FRA,I,DL18
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,763,1899,Qtr 4,December,31,19,42,1,1899,Qtr 4,December,31,11,27,1899,Qtr 4,December,31,19,35,REV,20020104,1899,Qtr 4,December,31,11,15,KHI,AMS,I,DL18
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,764,1899,Qtr 4,December,31,9,20,1,1899,Qtr 4,December,31,0,53,1899,Qtr 4,December,31,9,0,REV,20020105,1899,Qtr 4,December,31,0,30,FRA,ISB,I,DL18
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,764,1899,Qtr 4,December,31,12,55,1,1899,Qtr 4,December,31,11,4,1899,Qtr 4,December,31,12,50,REV,20020105,1899,Qtr 4,December,31,10,55,ISB,KHI,D,DL18
BEC,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,769,1899,Qtr 4,December,31,20,54,1,1899,Qtr 4,December,31,13,2,1899,Qtr 4,December,31,20,45,REV,20020101,1899,Qtr 4,December,31,12,45,KHI,FCO,I,DL45
BEC,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,769,1899,Qtr 4,December,31,11,0,1,1899,Qtr 4,December,31,9,28,1899,Qtr 4,December,31,10,51,REV,20020101,1899,Qtr 4,December,31,9,17,LHE,KHI,D,DL45
BEC,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,770,1899,Qtr 4,December,31,11,52,1,1899,Qtr 4,December,31,3,17,1899,Qtr 4,December,31,11,45,REV,20020102,1899,Qtr 4,December,31,2,39,CDG,ISB,D,DL45
BEC,1899,Qtr 4,December,31,20020102,1899,Qtr 4,December,31,770,1899,Qtr 4,December,31,14,40,1,1899,Qtr 4,December,31,12,56,1899,Qtr 4,December,31,14,35,REV,20020102,1899,Qtr 4,December,31,12,44,ISB,KHI,D,DL45
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,771,1899,Qtr 4,December,31,19,30,1,1899,Qtr 4,December,31,10,52,1899,Qtr 4,December,31,19,23,REV,20020106,1899,Qtr 4,December,31,10,39,KHI,OSL,I,DL82
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,772,1899,Qtr 4,December,31,9,12,1,1899,Qtr 4,December,31,1,7,1899,Qtr 4,December,31,9,2,REV,20020107,1899,Qtr 4,December,31,0,47,CPH,ISB,I,DL82
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,772,1899,Qtr 4,December,31,23,8,1,1899,Qtr 4,December,31,22,10,1899,Qtr 4,December,31,23,0,REV,20020106,1899,Qtr 4,December,31,21,43,OSL,CPH,?,DL82
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,23,33,1,1899,Qtr 4,December,31,18,10,1899,Qtr 4,December,31,23,28,REV,20020110,1899,Qtr 4,December,31,17,58,ISB,PEK,I,DL48
BEC,1899,Qtr 4,December,31,20020113,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,16,58,1,1899,Qtr 4,December,31,15,17,1899,Qtr 4,December,31,16,50,REV,20020110,1899,Qtr 4,December,31,15,8,KHI,ISB,D,DL48
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,870,1899,Qtr 4,December,31,20,54,1,1899,Qtr 4,December,31,12,44,1899,Qtr 4,December,31,20,46,REV,20020107,1899,Qtr 4,December,31,12,32,LHE,BKK,I,DL82
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,871,1899,Qtr 4,December,31,12,54,1,1899,Qtr 4,December,31,4,50,1899,Qtr 4,December,31,12,48,REV,20020108,1899,Qtr 4,December,31,4,34,BKK,LHE,I,DL82
BEC,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,871,1899,Qtr 4,December,31,3,35,1,1899,Qtr 4,December,31,1,30,1899,Qtr 4,December,31,3,27,REV,20020108,1899,Qtr 4,December,31,1,11,SIN,BKK,I,DL82
BEC,1899,Qtr 4,December,31,20020106,1899,Qtr 4,December,31,IISD,1899,Qtr 4,December,31,0,0,0,1899,Qtr 4,December,31,0,0,1899,Qtr 4,December,31,0,0,,20020103,1899,Qtr 4,December,31,0,0,KHI,KHI,,DL18
BEG,1899,Qtr 4,December,30,20020110,1899,Qtr 4,December,30,768,1899,Qtr 4,December,31,0,12,1,1899,Qtr 4,December,31,17,7,1899,Qtr 4,December,31,0,6,REV,20020109,1899,Qtr 4,December,31,16,45,AMS,KHI,I,DL45
BEG,1899,Qtr 4,December,30,20020105,1899,Qtr 4,December,31,852,1899,Qtr 4,December,31,0,4,1,1899,Qtr 4,December,31,18,12,1899,Qtr 4,December,31,23,43,REV,20020103,1899,Qtr 4,December,31,17,59,ISB,PEK,I,DL45
BEG,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,213,1899,Qtr 4,December,31,20,0,1,1899,Qtr 4,December,31,17,52,1899,Qtr 4,December,31,19,54,REV,20020108,1899,Qtr 4,December,31,17,39,KHI,DXB,I,DL02
BEG,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,213,1899,Qtr 4,December,31,20,5,1,1899,Qtr 4,December,31,17,53,1899,Qtr 4,December,31,19,50,REV,20020102,1899,Qtr 4,December,31,17,43,KHI,DXB,I,DL48
BEG,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,214,1899,Qtr 4,December,31,22,57,1,1899,Qtr 4,December,31,21,27,1899,Qtr 4,December,31,22,53,REV,20020108,1899,Qtr 4,December,31,21,14,DXB,KHI,I,DL02
BEG,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,214,1899,Qtr 4,December,31,23,23,1,1899,Qtr 4,December,31,21,37,1899,Qtr 4,December,31,23,9,REV,20020102,1899,Qtr 4,December,31,21,21,DXB,KHI,I,DL48
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,304,1899,Qtr 4,December,31,10,49,1,1899,Qtr 4,December,31,9,22,1899,Qtr 4,December,31,10,43,REV,20020103,1899,Qtr 4,December,31,9,3,KHI,LHE,D,DL45
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,304,1899,Qtr 4,December,31,10,57,1,1899,Qtr 4,December,31,9,32,1899,Qtr 4,December,31,10,50,REV,20020106,1899,Qtr 4,December,31,9,12,KHI,LHE,D,DL48
BEG,1899,Qtr 4,December,31,20020105,1899,Qtr 4,December,31,305,1899,Qtr 4,December,31,14,0,1,1899,Qtr 4,December,31,12,31,1899,Qtr 4,December,31,13,54,REV,20020103,1899,Qtr 4,December,31,12,15,LHE,KHI,D,DL45
BEG,1899,Qtr 4,December,31,20020107,1899,Qtr 4,December,31,305,1899,Qtr 4,December,31,13,39,1,1899,Qtr 4,December,31,12,11,1899,Qtr 4,December,31,13,32,REV,20020106,1899,Qtr 4,December,31,11,58,LHE,KHI,D,DL48
BEG,1899,Qtr 4,December,31,20020103,1899,Qtr 4,December,31,3052,1899,Qtr 4,December,31,20,47,1,1899,Qtr 4,December,31,19,15,1899,Qtr 4,December,31,20,41,REV,20020101,1899,Qtr 4,December,31,19,1,LHE,KHI,D,DL48
BEG,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,306,1899,Qtr 4,December,31,15,17,1,1899,Qtr 4,December,31,13,42,1899,Qtr 4,December,31,15,7,REV,20020107,1899,Qtr 4,December,31,13,30,KHI,LHE,D,DL02
BEG,1899,Qtr 4,December,31,20020109,1899,Qtr 4,December,31,307,1899,Qtr 4,December,31,18,17,1,1899,Qtr 4,December,31,16,44,1899,Qtr 4,December,31,18,10,REV,20020107,1899,Qtr 4,December,31,16,26,LHE,KHI,D,DL02
BEG,1899,Qtr 4,December,31,20020110,1899,Qtr 4,December,31,308,1899,Qtr 4,December,31,12,55,1,1899,Qtr 4,December,31,11,15,1899,Qtr 4,December,31,12,49,REV,20020110,1899,Qtr 4,December,31,11,0,KHI,ISB,D,DL45
